step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
339,DEBIT,298630,C925667446,194692,311416,C231563076,148188,511844,0,0
406,TRANSFER,141485,C691991695,420840,206040,C145844821,127463,114688,0,0
152,PAYMENT,221949,C873995963,294768,104697,M594989531,746403,284487,0,0
670,DEBIT,165378,C330879256,69487,70560,C154371817,418005,135701,0,0
432,CASH_OUT,827,C561784080,55107,228629,C280377032,31786,657293,0,0
130,TRANSFER,258570,C584853393,209633,8798,C716203465,656282,599162,1,0
140,PAYMENT,250331,C345343109,343864,193242,M565098113,178982,210704,0,0
32,CASH_OUT,279802,C544328940,468369,354045,C982277976,785088,727245,1,0
494,CASH_OUT,35997,C463925049,362578,388945,C877851703,22873,686426,0,0
446,TRANSFER,231544,C988434627,85269,12026,C524126612,42311,364811,1,0
128,PAYMENT,45506,C586940738,138570,457481,M632711663,691207,564204,0,0
401,CASH_OUT,110214,C528133274,118371,249091,C131656371,236887,408980,0,0
200,PAYMENT,286553,C546665485,199092,272204,M510952606,717804,635929,0,0
142,PAYMENT,11117,C883415470,336178,206089,M833594284,50697,566608,0,0
597,PAYMENT,187977,C202097643,135222,35079,M558127005,685521,345184,0,0
192,CASH_OUT,86589,C435596237,448032,374344,C285550328,221163,320330,0,0
144,PAYMENT,104943,C558234365,51012,221968,M480043678,744976,330019,0,0
63,CASH_OUT,290473,C435569630,181693,227506,C330549659,729846,321064,1,0
554,DEBIT,299664,C814154134,217767,350639,C300951978,80291,225075,0,0
461,TRANSFER,126713,C373685835,412111,484003,C395259429,574694,368742,0,0
303,TRANSFER,79722,C501902658,144954,211864,C400491536,282868,42510,0,0
669,CASH_OUT,229187,C263894795,364925,232974,C578901124,768103,378630,1,0
236,PAYMENT,91663,C837468465,101551,192081,M259591761,9404,151171,0,0
345,DEBIT,123089,C609241268,235132,27209,C137204552,539677,248719,1,0
13,CASH_OUT,255345,C172083844,177788,385890,C759391912,576070,387069,1,0
658,DEBIT,54462,C197951867,196211,255033,C764835755,319177,23758,0,0
277,DEBIT,95013,C993108266,482137,219973,C762474187,452201,43315,0,1
338,DEBIT,200669,C191659287,178157,419627,C363909394,299140,32664,1,0
50,TRANSFER,269770,C200105056,263356,361690,C795009888,687005,169299,1,0
148,DEBIT,144033,C563723880,390845,479336,C416866759,786872,72102,0,0
39,DEBIT,246955,C203685265,360701,86879,C635680789,574065,215238,0,1
223,TRANSFER,292978,C899496315,161792,54708,C542373256,163394,244944,1,0
426,CASH_OUT,141853,C893276164,235706,480911,C691297450,182394,539006,0,0
659,DEBIT,141935,C500126515,358243,436841,C614355545,7425,789480,0,0
598,DEBIT,79653,C971630639,257387,171915,C165475776,188717,759242,0,0
575,CASH_OUT,168165,C239710404,254767,265161,C194190297,659089,509958,1,0
557,PAYMENT,18119,C697398528,422781,116585,M400407178,576572,178996,0,1
199,PAYMENT,104226,C164404084,111301,162553,M511259527,779824,92526,0,0
401,CASH_OUT,125759,C729712082,183258,122772,C247356051,702858,396302,0,0
46,PAYMENT,57162,C702998820,81948,207836,M550149967,640763,582753,0,0
615,DEBIT,93179,C703102938,27197,177218,C314166184,129101,226845,0,0
654,DEBIT,24748,C453954673,349337,124926,C790042893,348684,86545,0,0
56,PAYMENT,126896,C819421270,380710,94024,M955984774,478076,76625,0,0
95,CASH_OUT,292075,C231244840,411267,410261,C664588547,499344,575063,1,0
243,TRANSFER,47745,C541102414,425665,288988,C367520363,359571,359783,0,0
608,TRANSFER,216721,C479673044,423471,245602,C777267364,790168,441618,1,0
374,PAYMENT,176398,C814403943,336033,174981,M961321417,448484,404696,0,0
225,PAYMENT,100360,C905611583,51990,121943,M683746914,85366,417902,0,0
301,TRANSFER,270112,C554124989,480338,479064,C953459662,314942,145468,1,0
204,PAYMENT,107715,C874233009,399472,373519,M120970156,152566,52499,0,0
556,DEBIT,49024,C155239803,480123,179992,C510704185,551872,536567,0,0
328,TRANSFER,41125,C408839723,272990,403078,C939575663,277768,429857,0,1
360,PAYMENT,267827,C744685429,141964,311869,M865975921,74474,408540,0,0
491,CASH_OUT,192419,C435489452,103915,131401,C485593692,497275,582476,1,0
678,TRANSFER,191012,C477577220,77256,184133,C615057244,795907,452219,0,1
602,DEBIT,137226,C211240259,28261,247418,C684671539,324888,18226,0,0
260,DEBIT,140849,C720535283,405429,282648,C939059557,260243,713839,0,0
19,PAYMENT,160120,C644830077,175183,207097,M620420638,170951,20501,0,0
432,TRANSFER,212335,C328426553,163944,404635,C469403820,750561,607748,1,0
511,PAYMENT,231326,C266140258,307311,456798,M707363258,464764,583900,0,0
145,TRANSFER,194944,C805165232,52335,126599,C639440654,341376,147083,0,0
516,PAYMENT,226279,C617746926,58706,254809,M445320116,576563,720763,0,0
271,PAYMENT,39248,C340781088,87238,448781,M517021222,414562,436060,0,0
616,CASH_OUT,218699,C216198604,475083,23052,C390378111,737341,128544,1,0
253,CASH_OUT,121236,C475932035,21390,204249,C293075824,746355,582816,0,0
426,DEBIT,211545,C697285504,270151,944,C127984900,525275,731217,0,0
510,DEBIT,227436,C494665673,38165,341115,C442392183,271855,85227,0,0
253,TRANSFER,190021,C223357166,22024,52055,C741148802,515717,648552,0,0
345,DEBIT,169431,C918841563,10207,444086,C335171142,259201,500929,0,0
158,PAYMENT,197639,C399110343,337766,389529,M131464348,321220,651729,0,0
35,TRANSFER,81615,C716435189,244288,496409,C970471079,442113,359743,0,0
435,DEBIT,69617,C342836476,47456,29362,C935949119,208072,654511,0,0
287,TRANSFER,178471,C966747347,73309,18452,C401649155,123775,356936,0,0
471,TRANSFER,144088,C560755939,428734,413509,C162911855,539956,400077,0,0
559,TRANSFER,233269,C702332331,405504,120454,C968285490,655954,693032,1,0
253,DEBIT,118348,C924024405,170363,214469,C606467254,771812,127838,0,0
546,DEBIT,184200,C978779150,164999,477412,C668473595,733121,547749,0,0
687,CASH_OUT,48097,C767570850,208138,80636,C483790644,87110,27050,0,0
416,PAYMENT,176426,C758819288,302107,221171,M923390510,10662,384462,0,0
491,DEBIT,159782,C824750726,12213,403436,C727053322,718598,607769,0,0
156,PAYMENT,1144,C790092970,445450,479177,M349926429,126745,208929,0,0
649,TRANSFER,224226,C697794767,165640,194894,C271395839,122540,770109,1,0
666,CASH_OUT,133277,C128189836,142954,114515,C207518427,36375,399308,0,0
493,TRANSFER,243034,C753903309,158957,365213,C366134484,318675,225648,1,0
493,DEBIT,65779,C806340901,458762,109017,C805302800,698083,231876,0,0
201,CASH_OUT,286405,C990626742,72908,17241,C358935844,138604,791290,0,0
419,TRANSFER,91174,C844609017,187965,252615,C386181187,345968,212736,0,0
69,TRANSFER,62812,C387169808,212854,451942,C673044801,647735,541301,0,1
634,DEBIT,170621,C131088245,34457,213807,C976479512,372332,787937,0,0
309,DEBIT,18930,C293720285,32535,16065,C949584483,761654,146104,0,0
565,CASH_OUT,297684,C393421844,282986,129926,C891412300,145711,794131,1,0
693,PAYMENT,123299,C854517058,112424,322666,M160031457,85745,264813,1,0
292,TRANSFER,174773,C918630985,238188,25792,C920392140,27603,784402,1,1
520,CASH_OUT,69302,C431769776,308444,384467,C335591393,763292,99770,0,1
698,TRANSFER,170303,C464883950,457310,444648,C718144695,421648,165426,1,0
428,CASH_OUT,287767,C476908532,52635,300438,C956191734,780342,52330,0,0
166,CASH_OUT,290577,C106556040,311921,448032,C517065508,111359,511559,1,0
359,TRANSFER,139492,C294782734,129994,209137,C480968571,91257,81227,0,0
503,PAYMENT,237169,C253815116,252515,297180,M286521875,308509,420331,0,0
447,CASH_OUT,101487,C708082645,398049,162217,C289086333,200741,83905,0,1
78,PAYMENT,27028,C805818425,72204,194302,M353994846,270804,301635,0,0
602,PAYMENT,73390,C530338918,41708,83211,M736212983,13580,242951,0,0
395,CASH_OUT,21677,C174716780,487625,327507,C441454588,108417,735193,0,0
616,CASH_OUT,195345,C252336745,281695,74176,C965661638,590855,541332,1,0
78,PAYMENT,289338,C895609471,427709,3823,M892534314,278747,771888,0,0
364,CASH_OUT,187379,C779863265,119502,160811,C849070816,777981,502857,1,0
29,PAYMENT,269252,C132917811,47013,187223,M485240450,495283,275087,0,0
106,PAYMENT,159263,C198524063,465448,480628,M735185398,325063,272390,0,0
662,DEBIT,272947,C901131404,343331,367300,C130286569,151633,332213,0,0
216,DEBIT,202311,C669601448,166305,168090,C855326778,68835,798991,0,0
61,TRANSFER,251171,C330997172,481947,370707,C852221438,751564,797705,1,0
190,PAYMENT,240128,C503935666,15588,54973,M477615830,775173,469596,0,0
338,CASH_OUT,213556,C550791704,324816,223009,C709511014,384333,103841,1,0
628,DEBIT,160012,C587098457,104180,13919,C705167856,120522,525080,1,0
638,CASH_OUT,48903,C466034277,139491,210359,C252581172,294721,273314,0,0
39,CASH_OUT,61968,C269016920,406879,454926,C704633564,275201,617846,0,0
588,TRANSFER,33577,C497341481,38314,260228,C302114356,306297,472398,0,0
8,DEBIT,40796,C434618074,342864,402460,C998396384,456089,452829,0,0
475,PAYMENT,67866,C874807770,368862,208590,M970161616,166964,158829,1,0
17,PAYMENT,281511,C448303473,397941,22075,M628524423,686779,728285,0,1
145,DEBIT,90240,C934120892,8572,71468,C682101860,168082,585628,0,0
10,PAYMENT,196669,C709448939,269756,429791,M431843213,677823,613667,0,0
223,CASH_OUT,126783,C740190407,453529,379517,C288502642,443172,221538,0,1
43,CASH_OUT,103635,C191221925,59884,140987,C626602103,627761,430802,0,0
247,TRANSFER,111526,C156488296,336698,106968,C140763261,381148,134845,0,0
574,CASH_OUT,214259,C267052653,368449,290515,C196913120,484091,16905,1,0
194,CASH_OUT,278820,C269017588,493630,6050,C160309911,176978,97180,1,0
154,PAYMENT,254572,C910069356,356382,8888,M349777425,377275,218422,0,1
450,CASH_OUT,144279,C763398699,136971,390535,C746030501,9966,535916,0,0
220,DEBIT,95698,C153432064,157217,17669,C334944315,394861,734851,0,0
569,CASH_OUT,136009,C823668399,226090,198937,C121397518,267544,412126,0,0
615,DEBIT,249627,C187597497,2431,354095,C665269791,555564,44864,0,0
2,DEBIT,102977,C392168202,204986,112684,C613236768,316235,254770,0,0
462,TRANSFER,266019,C575788930,290458,121831,C100733897,616108,89023,1,0
612,CASH_OUT,25120,C810751262,116049,221404,C456196659,719366,105696,0,0
116,CASH_OUT,287735,C555282394,267206,442105,C759422189,692101,711776,1,0
527,CASH_OUT,158277,C621475287,438598,409785,C316320731,565745,762405,1,0
86,TRANSFER,182790,C751842899,13703,365208,C965914172,425751,9879,0,0
155,PAYMENT,83149,C574641329,330810,452220,M240112087,769708,469134,0,0
200,DEBIT,58126,C544726404,498204,99704,C465887237,261188,799083,0,0
666,TRANSFER,182874,C393310667,311372,466383,C869805921,529148,47728,1,0
7,PAYMENT,258460,C331465414,245488,381864,M290546084,564396,231617,0,0
95,TRANSFER,77606,C910614025,440126,79876,C961596686,587596,1607,0,0
210,CASH_OUT,178834,C650127661,67421,21518,C447450846,321345,418882,0,0
370,DEBIT,217356,C222210617,192828,145762,C163947730,8382,84859,0,0
693,DEBIT,62601,C470626529,177946,128165,C123528797,721444,702338,1,0
556,PAYMENT,285152,C561616250,295305,102391,M258604568,433714,529087,0,0
358,TRANSFER,206024,C219066986,249084,249465,C729866807,409633,129980,1,0
656,DEBIT,10027,C404133583,165279,488680,C856661933,696631,647396,0,0
23,CASH_OUT,10885,C828230915,485857,95213,C252098390,40725,797762,0,0
526,TRANSFER,290062,C828519068,82016,53806,C931469703,178527,420020,0,0
466,DEBIT,269854,C736873048,328684,359949,C219100072,673726,293702,0,0
677,DEBIT,144770,C622517939,68274,308213,C665104817,117286,369438,0,0
137,TRANSFER,25076,C665791188,51999,27738,C491797490,467997,523538,1,0
305,TRANSFER,120607,C816328133,408916,484609,C177880216,500884,764634,0,0
224,CASH_OUT,161423,C431162800,333024,218403,C501140044,465992,416540,1,0
178,DEBIT,132485,C148766522,37180,410749,C856491925,190091,363604,0,0
500,PAYMENT,165850,C336779871,178002,67965,M810966933,747146,476552,1,0
277,CASH_OUT,229434,C524410834,125342,270774,C524767500,117363,456982,1,0
97,TRANSFER,149428,C743520276,393781,337819,C729230605,614640,119779,0,0
44,DEBIT,265216,C158821683,172905,365314,C208482467,515188,63805,0,0
220,CASH_OUT,96158,C108253947,336860,120730,C461379699,361395,524493,0,0
287,DEBIT,112355,C319497661,84821,421984,C424017866,679874,743333,0,0
109,DEBIT,241070,C423646570,268602,150033,C446392556,357470,285024,0,0
277,CASH_OUT,104392,C326810757,414983,321912,C246513857,236444,170316,0,0
113,CASH_OUT,274016,C923935280,185169,148182,C269118504,674255,223626,1,0
220,PAYMENT,4155,C247354744,301343,304264,M886356993,151601,616737,0,0
422,CASH_OUT,281466,C920511515,199988,340557,C569083854,590620,763076,1,0
323,PAYMENT,116647,C374361983,236481,219882,M950234433,216746,245340,0,0
663,TRANSFER,125680,C410791488,317330,387476,C786406624,441174,433420,0,0
614,DEBIT,254740,C452318696,206232,185639,C623127037,196979,286981,0,0
539,PAYMENT,3980,C228832213,393887,133438,M797052007,550162,771614,1,0
375,DEBIT,245947,C108299923,443035,312499,C440680449,285084,88567,0,0
575,PAYMENT,109963,C634063428,439628,22462,M287048690,543118,707518,0,1
599,DEBIT,228400,C902100304,213968,403552,C859331874,486275,58914,1,0
381,CASH_OUT,273597,C562412302,117729,21556,C703418543,551764,174811,1,0
236,TRANSFER,132696,C288650860,437455,179693,C844704803,187150,20195,0,0
348,PAYMENT,161905,C238712095,139045,340822,M758965006,241348,646110,0,0
641,PAYMENT,194940,C508244633,172903,441210,M945026004,244826,411885,0,0
152,DEBIT,57341,C671855941,262037,415794,C483138514,596033,87087,0,1
520,PAYMENT,22586,C855561271,366648,166000,M339699130,625207,55037,0,0
225,DEBIT,242753,C347079497,141203,226094,C814609188,600577,104273,0,1
386,TRANSFER,259378,C637152602,114614,446247,C732380409,572686,679093,1,0
377,TRANSFER,238278,C699924859,26962,16740,C974513582,443729,49592,0,0
226,TRANSFER,4069,C994807263,267553,333618,C288282376,308068,84458,0,0
584,PAYMENT,60138,C817311263,476910,384533,M506286844,480545,203508,0,0
454,PAYMENT,260493,C965650861,199198,333123,M429448930,146306,541001,0,0
226,CASH_OUT,196206,C480284107,383426,399769,C888121101,585896,76693,1,0
108,CASH_OUT,119492,C177390472,258490,176512,C839269574,289647,48838,0,0
318,DEBIT,44230,C526351920,124746,167071,C416235507,267446,2953,0,0
62,TRANSFER,244854,C896760809,120627,33717,C236739271,549998,706826,1,0
259,TRANSFER,269455,C145421708,487849,191791,C290812817,356686,142298,1,0
495,PAYMENT,218095,C568387228,481959,231659,M882576281,377928,593184,0,0
118,CASH_OUT,201324,C120123575,19731,264491,C101930485,13338,173602,0,0
506,CASH_OUT,254392,C593657365,190043,102566,C853775825,152185,550846,1,0
398,PAYMENT,292817,C183604337,398538,180116,M715076673,106960,383353,0,0
102,CASH_OUT,49576,C436146289,433354,398046,C520478827,373218,747590,0,0
460,DEBIT,170057,C718216692,242264,9415,C927672827,226710,235237,0,0
478,DEBIT,95658,C560940492,7086,302905,C709329975,504434,222182,0,0
107,CASH_OUT,176211,C715683222,351296,262399,C134770706,302811,713588,1,0
270,PAYMENT,245382,C534245762,155049,186061,M295508799,91665,419508,0,0
49,DEBIT,42054,C861818706,272859,389326,C746809909,753702,164818,0,0
354,CASH_OUT,164344,C787346882,15522,416706,C441682804,422870,305131,0,0
303,TRANSFER,186820,C548495473,494117,329095,C968449816,569051,442762,1,0
587,DEBIT,29780,C410864588,239157,105789,C756465515,113076,188405,0,0
158,TRANSFER,50811,C223666470,213702,469655,C337184468,321721,703098,0,0
650,DEBIT,223454,C534900128,40077,214096,C786815488,232380,90388,0,0
46,DEBIT,145023,C122394554,33892,158279,C707254955,624747,741119,0,0
93,CASH_OUT,55490,C448717183,358468,455725,C211787506,126298,316575,0,0
577,TRANSFER,229267,C284547422,44135,475310,C632774653,756686,218930,0,0
546,DEBIT,152645,C960413104,25761,141294,C251014666,585765,400623,0,0
690,DEBIT,27143,C763706947,25457,56947,C455589390,341530,268267,0,0
296,PAYMENT,55839,C594025283,188104,191634,M900306310,395822,92663,0,0
242,CASH_OUT,207258,C993381017,114310,340492,C183544242,74258,141439,1,0
247,PAYMENT,224106,C840463141,1391,458293,M355546183,305480,498017,0,0
130,DEBIT,8902,C488536370,93464,161171,C472384530,124714,628030,0,0
260,PAYMENT,168706,C194628740,282081,460221,M443080569,538795,3487,0,0
646,DEBIT,119782,C568915703,363675,474830,C280267742,113394,258116,0,0
341,TRANSFER,267714,C213669678,462251,113415,C783100341,653002,182506,1,0
161,DEBIT,29913,C361259074,169708,92019,C195268824,720643,116583,0,0
237,PAYMENT,227536,C567804106,134035,133726,M982252644,92529,453925,0,0
670,CASH_OUT,180275,C732295732,232062,314944,C861246240,288152,199395,1,0
222,TRANSFER,231422,C529979713,235560,103187,C819433407,96554,452642,1,1
20,DEBIT,230346,C662600500,227021,440363,C786231285,136450,617838,0,0
393,PAYMENT,144441,C184446671,233867,410887,M883064819,15861,463609,1,0
50,TRANSFER,207497,C524951250,170646,148051,C460508244,659436,178054,1,0
302,PAYMENT,132383,C433154770,299087,46105,M579565240,3599,195659,0,1
613,PAYMENT,22599,C900801837,93476,390747,M112235959,557343,515985,0,0
382,CASH_OUT,241635,C464549612,345653,12823,C384769690,499264,345341,1,0
592,DEBIT,196597,C337911187,16365,59622,C325146786,785608,705662,1,1
225,DEBIT,150753,C457629711,389057,153775,C367942460,709441,83537,0,0
663,DEBIT,46518,C936571442,492134,308057,C844292151,77123,415505,0,0
575,DEBIT,72327,C280531127,387527,420576,C172794091,534398,223112,0,0
62,DEBIT,208706,C182011731,232298,128331,C476326283,432809,68363,0,0
201,CASH_OUT,90485,C648127255,323923,416673,C375584366,607539,400375,1,0
337,PAYMENT,194895,C779919809,490812,19346,M945056299,706168,169162,0,0
613,PAYMENT,199691,C222435172,213708,9759,M216001265,410646,286400,0,0
633,CASH_OUT,280192,C669732591,285183,435180,C873538202,130436,354805,1,0
664,TRANSFER,274197,C647556857,357162,444842,C101375634,351591,750377,1,0
165,PAYMENT,5686,C308202515,303075,94594,M151697938,610355,569399,0,0
593,PAYMENT,43559,C933468715,309742,175050,M514396801,62708,778873,0,0
515,PAYMENT,226213,C475138838,179166,164164,M570535289,311294,647834,0,0
459,CASH_OUT,144333,C476990466,292321,98841,C886606608,490674,419655,0,0
171,PAYMENT,29327,C881017363,288997,200015,M550599217,420669,384382,0,0
184,CASH_OUT,210407,C979339361,277331,393709,C278604541,130439,389925,1,0
149,CASH_OUT,40836,C793039113,457301,301251,C544549689,516243,615221,0,0
246,PAYMENT,132333,C975139327,364225,471466,M629442753,659966,356826,0,0
254,TRANSFER,56196,C258580752,78784,318415,C506639535,580918,287832,0,0
256,CASH_OUT,26653,C353691745,399588,224839,C477131597,374998,259188,0,0
39,PAYMENT,68469,C210385522,476182,121327,M686288768,267774,609451,0,0
386,TRANSFER,277885,C257243284,399489,246661,C503026384,596432,421626,1,0
385,TRANSFER,167064,C374843786,376356,356092,C208908082,544929,644711,1,0
115,PAYMENT,207680,C311818984,14716,497926,M989924715,571675,132430,0,0
331,TRANSFER,238583,C286293158,287176,17140,C614847663,473026,467221,1,0
385,DEBIT,76970,C746820987,44772,323831,C946892378,372429,1658,0,0
375,PAYMENT,22838,C264142683,453902,18361,M720682356,279373,454036,0,0
195,PAYMENT,231514,C916274954,479245,47632,M798973247,552958,38233,0,0
198,DEBIT,146529,C915133660,20478,400593,C914157804,452483,49948,0,0
648,PAYMENT,179789,C803847447,286076,257972,M837832868,6553,736648,0,0
554,PAYMENT,284797,C180909963,93286,424861,M342217614,779331,641075,0,0
691,CASH_OUT,256527,C290209201,263653,347962,C274651099,519826,368708,1,0
87,PAYMENT,214737,C929839316,172026,89779,M584566178,276786,140313,0,0
358,CASH_OUT,91593,C774254861,386369,7904,C179144854,107001,502253,0,0
